sno,TradeType(l/s),Positional,costPercent,startTime,cutOffTime,endTime,CandlePeriod,ATRFrom%,ATRTo%,VixFrom%,VixTo%,Period,noOfSD,MinBandRange(as % of SMA),MaxBandRange(as % of SMA),LookbackDuration,MinBandChange,MaxBandChange,MinBreakout,MaxBreakout,Exit at SMA,TargetBN%,TriggerBN%,FallbackBN%,TradeSLBN%,DaySLBN%,MaxOverlap,TradeGap,TradingDays,TotalTrades,TradeMaxProfit,TradeMaxLoss,DayMaxProfit,DayMaxLoss,TradeAverageProfit,TradeAverageLoss,TradeWinPercent,TradeWinPercent(Cost),TradeExpectancy,TradeExpectancy(Cost),Profit,Profit %,DayAverageProfit,DayAverageLoss,DayWinPercent,DayExpectancy,ProfitCost,ProfitCost %,DayWinPercent(Cost),DayAverageProfit(Cost),DayAverageLoss(Cost),DayExpectancy(Cost),HoldingPeriodAvg,Calmar
2679,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-30,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,148,166,2899.7031,-390.94922,4801.953,-582.1992,373.00912,-145.08147,46.38554,39.156628,2.224376,1.7134458,15809.453,49.47739,421.27692,-153.28519,45.27027,2.2733028,11082.096,32.85263,37.837837,465.0317,-162.60521,1.7407976,43.138554,3.3496406
2680,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-30,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,142,159,2899.7031,-390.94922,4801.953,-582.1992,374.84595,-144.78761,46.54088,39.622643,2.2538977,1.7365791,15431.652,48.921154,429.24686,-154.36086,45.070423,2.2816832,10901.664,32.99668,38.028168,470.46857,-164.81407,1.7516502,43.308178,3.5383694
2681,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-30,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,140,157,1927.0996,-390.94922,3766.3008,-582.1992,364.40958,-143.16127,46.496815,39.490448,2.2121155,1.6992934,14576.352,45.919903,417.83728,-152.56358,45.0,2.2408156,10119.828,30.196922,37.857143,458.174,-162.79764,1.7145059,42.89172,3.5470831
2682,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-30,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,138,154,1927.0996,-390.94922,3766.3008,-582.1992,365.39362,-142.59756,46.103893,38.961037,2.191942,1.6823592,14107.35,44.932697,413.43225,-151.65065,44.927536,2.2240174,9729.635,29.510223,37.68116,455.20724,-162.10631,1.6979079,42.409092,3.46642
2683,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-30,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,136,150,1927.0996,-390.94922,3766.3008,-396.35156,363.70215,-139.42776,46.0,38.666664,2.222085,1.6966803,13801.799,43.80985,406.31638,-146.44667,44.852943,2.256594,9522.73,28.78793,37.5,448.50552,-157.07118,1.7132572,41.986668,3.4068205
2684,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-30,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,133,145,1927.0996,-390.94922,3766.3008,-390.94922,368.85217,-134.52463,46.896553,40.0,2.4214122,1.8405403,14723.551,46.834347,412.8633,-137.64723,45.11278,2.4652853,10591.102,32.31093,38.345863,448.50552,-149.78877,1.8622794,42.696552,3.8446903
2685,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-30,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,130,141,1927.0996,-390.94922,2325.8008,-390.94922,350.05826,-133.7846,46.80851,39.716312,2.3025913,1.7410179,13070.0,43.614517,386.33386,-136.95348,45.384617,2.344139,9058.469,29.492716,38.46154,419.30316,-148.83362,1.7607883,42.90071,3.356025
2688,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-30,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,120,129,1927.0996,-390.94922,2325.8008,-390.94922,347.2098,-134.53964,47.28682,40.310078,2.3150618,1.7512174,12031.104,39.294777,379.44818,-135.97765,45.833336,2.3612084,8356.602,26.375134,39.166668,407.72366,-148.03302,1.7733005,42.937984,4.328398
2689,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-30,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,101,108,1927.0996,-390.94922,2325.8008,-390.94922,363.86215,-131.20901,49.074074,41.666664,2.6723073,2.011713,12068.197,38.6069,387.2356,-132.81438,48.51485,2.7474065,8952.035,27.787596,41.58416,416.25613,-144.58852,2.049388,44.62963,5.8260245
2690,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-30,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,83,89,1902.25,-390.94922,1997.3047,-390.94922,351.0631,-138.6405,47.191013,38.202248,2.262802,1.7090132,8228.547,24.312801,366.58978,-137.91943,46.98795,2.355954,5629.92,15.400644,38.554214,409.55676,-146.58621,1.7530761,42.101124,1.4715178
2686,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-30,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,126,137,1927.0996,-390.94922,2325.8008,-390.94922,352.6706,-134.31546,45.9854,39.41606,2.2353835,1.6951909,12278.904,39.605667,391.21606,-137.55994,44.444447,2.2751746,8391.973,25.885883,38.095238,419.70358,-150.68973,1.7139796,42.39416,2.97536
2687,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,20,-30,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,123,133,1927.0996,-390.94922,2325.8008,-390.94922,345.8548,-135.04852,46.616543,39.849625,2.2363377,1.6923417,11854.553,39.037388,377.3723,-138.48204,45.528458,2.2776651,8068.9805,25.717892,39.024387,404.29025,-151.15935,1.7117416,42.593987,3.418591
2691,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,153,169,2899.7031,-382.6504,4781.953,-582.1992,385.47998,-152.1294,41.420116,37.869823,1.7916431,1.3993288,11922.79,34.465908,433.06067,-157.54251,39.86928,1.8226069,7131.374,17.548567,37.2549,426.8964,-179.18457,1.4145734,41.87574,1.1246766
2692,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,150,165,2899.7031,-382.6504,4781.953,-582.1992,382.26544,-154.10678,41.21212,37.575756,1.7389234,1.3578466,11045.692,29.9721,423.78586,-159.794,40.0,1.7680507,6336.843,13.457007,37.333332,417.65024,-181.39969,1.3716282,41.872726,0.862451
2693,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,148,161,2899.7031,-382.6504,4781.953,-582.1992,384.73657,-153.08147,41.614906,37.8882,1.7913803,1.3965482,11387.692,31.118122,432.95764,-159.06525,39.864864,1.804397,6771.5654,15.002475,37.162163,428.64084,-180.68472,1.4029813,42.136646,1.0209024
2694,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,147,160,2899.7031,-382.6504,4781.953,-582.1992,388.0803,-153.08147,41.25,37.5,1.7799797,1.3894798,11223.642,30.738941,437.59396,-159.06525,39.455784,1.792809,6650.8623,14.723484,36.734695,434.34338,-180.68472,1.3957981,41.93125,1.0019174
2695,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,145,158,2899.7031,-382.6504,4781.953,-582.1992,386.97537,-152.3049,41.13924,37.341774,1.7758237,1.3852882,10989.042,28.886936,437.2026,-158.31258,39.310345,1.7887906,6476.677,13.072398,36.551723,434.2271,-179.7539,1.3916392,41.886074,0.8895628
2696,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,141,153,2899.7031,-382.6504,4781.953,-582.1992,382.00473,-152.07562,41.17647,37.2549,1.7583576,1.3715963,10379.493,26.478836,425.59732,-158.28183,39.716312,1.7714828,6028.9873,11.165495,36.879433,422.71063,-179.23557,1.3779464,41.862743,0.7598001
2697,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,140,150,2899.7031,-382.6504,4781.953,-582.1992,378.8016,-150.33698,41.333332,37.333332,1.7752316,1.3828021,10256.046,24.907425,415.22946,-154.72385,40.0,1.7891207,6005.8174,9.894867,36.42857,420.20764,-173.31206,1.3893617,41.913334,0.59303457
2698,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,134,144,2899.7031,-382.6504,4781.953,-582.1992,378.01556,-150.5976,42.36111,38.194447,1.844775,1.4349308,10559.349,26.500538,415.02,-155.27533,41.044773,1.8608103,6454.284,12.087192,37.31343,420.5954,-173.51768,1.4428177,42.17361,0.82138413
2699,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,130,139,2899.7031,-382.6504,4781.953,-382.6504,388.6932,-147.41501,42.446045,38.848923,1.9445868,1.5128064,11139.698,28.116707,428.3028,-150.13443,40.76923,1.9636122,7187.544,14.202551,37.692307,427.33325,-169.77513,1.5226626,42.669064,1.1066549
2700,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,128,136,2899.7031,-382.6504,4781.953,-382.6504,395.3043,-149.80515,42.647057,39.705883,1.962177,1.5320933,11242.847,28.605099,436.43845,-150.68358,40.625,1.9817407,7363.9873,14.990703,38.28125,427.33325,-171.83978,1.542453,42.875,1.182919
2704,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,38,40,1882.25,-307.55078,1905.8047,-307.55078,387.75006,-133.07869,65.0,57.5,5.4111385,4.1194715,8218.4,24.246428,399.77008,-136.60397,65.789474,5.6278644,7093.8496,20.23429,57.894737,420.9208,-135.40051,4.274475,52.275,9.035125
2705,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,36,38,1882.25,-307.55078,1905.8047,-307.55078,392.9501,-133.07869,63.15789,55.263157,5.061882,3.8534348,7567.701,21.514223,406.24142,-136.60397,63.88889,5.261449,6488.867,17.70346,55.555557,432.76376,-135.40051,3.9952195,51.57895,5.8510756
2701,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,124,132,2899.7031,-382.6504,4781.953,-382.6504,398.84998,-146.80536,43.18182,40.151516,2.0648155,1.6082516,11724.048,30.447971,441.20782,-147.6377,41.129032,2.087821,7958.3604,17.232656,38.709675,432.8759,-168.68004,1.620792,43.507576,1.359832
2702,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,104,111,2899.7031,-368.65234,4781.953,-368.65234,393.251,-144.89903,45.945946,43.243244,2.3068707,1.7878598,11361.858,30.144447,430.93372,-145.8809,44.230766,2.3428357,8160.079,19.029287,42.307693,414.8418,-168.216,1.8084922,45.054054,1.7570609
2703,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,2,0,1000,30,-30,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,93,98,2899.7031,-398.55078,4781.953,-368.65234,384.79788,-148.92493,44.897957,42.857143,2.1053493,1.6402683,8889.161,21.413145,422.18765,-150.91217,43.010754,2.111375,6077.2764,11.602378,41.935482,399.20624,-175.77345,1.6402681,44.05102,1.0860914
2706,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,36,38,1882.25,-307.55078,1905.8047,-307.55078,392.9501,-133.07869,63.15789,55.263157,5.061882,3.8534348,7567.701,21.514223,406.24142,-136.60397,63.88889,5.261449,6488.867,17.70346,55.555557,432.76376,-135.40051,3.9952195,51.57895,5.8510756
2707,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,35,37,1882.25,-307.55078,1905.8047,-307.55078,404.0371,-133.07869,62.162163,54.05405,4.9878407,3.800982,7429.752,20.772633,418.43652,-136.60397,62.857143,5.1837683,6369.588,17.062237,54.285717,449.26294,-135.40051,3.940161,51.7027,5.639149
2708,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,34,36,1882.25,-307.55078,1905.8047,-307.55078,407.18884,-133.07869,61.11111,52.77778,4.808194,3.664637,7095.0527,19.405151,422.424,-136.60397,61.764706,4.9952955,6059.5312,15.795442,52.941177,456.99664,-135.40051,3.7970405,50.36111,4.8324075
2709,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,33,35,1882.25,-307.55078,1905.8047,-307.55078,407.18884,-134.56941,62.857143,54.285717,5.1206946,3.894345,7208.752,19.959942,422.424,-138.5127,63.636364,5.3369985,6193.666,16.449947,54.545456,456.99664,-135.4849,4.047654,50.971428,5.032645
2710,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,32,34,1882.25,-307.55078,1905.8047,-307.55078,426.56223,-134.56941,61.764706,55.88235,5.1204953,3.975973,7208.4043,19.959158,443.52783,-138.5127,62.5,5.336789,6237.5996,16.54916,56.25,456.99664,-142.02428,4.1370893,51.32353,5.062998
2711,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,31,33,1882.25,-307.55078,1905.8047,-307.55078,445.71533,-134.56941,60.606064,54.545456,5.0956306,3.96518,7164.9043,19.750576,464.58194,-138.5127,61.290325,5.310619,6214.9766,16.440681,54.83871,482.54803,-142.02428,4.1257114,51.424244,5.0298104
2712,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,29,30,1882.25,-307.55078,1905.8047,-307.55078,438.37408,-136.03214,63.333332,56.666668,5.5662694,4.3681035,6832.754,17.683226,462.72818,-136.03214,62.068962,5.566269,5972.5547,14.674364,55.172413,484.114,-136.40535,4.3681026,51.266666,5.0636487
2713,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,28,29,1882.25,-307.55078,1905.8047,-307.55078,438.37408,-137.69043,65.51724,58.62069,6.0491557,4.7613387,6952.203,18.1246,462.72818,-137.69043,64.28571,6.0491543,6119.008,15.215518,57.14286,484.114,-135.56804,4.761339,52.103447,6.455931
2714,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,27,28,1882.25,-307.55078,1905.8047,-307.55078,452.78928,-137.69043,64.28571,57.14286,5.919225,4.6629767,6773.3027,17.172588,479.42395,-137.69043,62.96296,5.9192243,5958.99,14.363992,55.555557,505.72043,-135.56804,4.6629767,51.857143,6.0946293
2715,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,24,25,1882.25,-307.55078,1905.8047,-307.55078,450.42694,-137.69043,60.000004,52.0,4.9069533,3.863913,5379.5,13.085505,482.6003,-137.69043,58.333332,4.906953,4659.0605,10.578948,50.0,523.82306,-135.56804,3.8639126,48.24,4.4886384
2720,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,34,36,1477.4531,-235.15039,1997.3047,-235.15039,333.53986,-112.62713,69.44444,58.333332,6.7305727,4.8837633,7099.5977,23.697632,362.5433,-112.62713,67.64706,6.7305717,6122.533,20.085783,55.88235,405.2093,-105.09622,4.883763,54.97222,5.239315
2716,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,15,-30,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,20,21,1882.25,-368.65234,1905.8047,-368.65234,529.2087,-173.25629,57.14286,52.380955,4.0726466,3.3353183,4791.1973,11.639248,577.31854,-173.25629,55.0,4.072646,4194.8926,9.533429,50.0,599.11755,-179.62833,3.3353179,48.809525,3.5874486
2717,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,38,40,1477.4531,-235.15039,1997.3047,-235.15039,315.241,-110.862465,70.0,57.5,6.6349087,4.7715225,7496.3984,24.943764,339.4903,-110.862465,68.42105,6.6349077,6420.377,20.931276,55.263157,386.79556,-100.13706,4.771523,54.325,9.96106
2718,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,36,38,1477.4531,-235.15039,1997.3047,-235.15039,321.2073,-100.2864,71.05263,57.894737,7.861662,5.5277367,7569.4473,25.315884,346.9039,-100.2864,69.44444,7.861663,6554.756,21.503214,55.555557,400.12225,-90.48059,5.5277367,55.105263,10.725238
2719,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,36,37,1477.4531,-235.15039,1997.3047,-235.15039,329.9061,-113.45778,64.86486,54.05405,5.36814,3.9533947,6442.795,20.620422,344.24982,-113.45778,63.88889,5.3681417,5455.578,16.9101,52.77778,384.35794,-108.66016,3.953395,52.135136,4.4109473
2721,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,32,34,1477.4531,-235.15039,1997.3047,-235.15039,321.19565,-111.614845,70.588234,58.823532,6.906514,4.952768,6592.547,22.736328,350.39523,-111.614845,68.75,6.9065146,5673.0703,19.32495,56.25,394.90472,-102.51534,4.9527674,53.67647,5.0408545
2722,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,32,33,1477.4531,-235.15039,1997.3047,-235.15039,316.8672,-111.614845,69.69697,57.575756,6.5295477,4.6767282,6171.797,21.009472,331.27023,-111.614845,68.75,6.5295486,5276.8945,17.698952,56.25,372.89496,-102.51534,4.6767282,52.0,4.616717
2723,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,32,33,1477.4531,-235.15039,1997.3047,-235.15039,316.8672,-111.614845,69.69697,57.575756,6.5295477,4.6767282,6171.797,21.009472,331.27023,-111.614845,68.75,6.5295486,5276.8945,17.698952,56.25,372.89496,-102.51534,4.6767282,52.0,4.616717
2724,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,32,33,1477.4531,-235.15039,1997.3047,-235.15039,316.8672,-111.614845,69.69697,57.575756,6.5295477,4.6767282,6171.797,21.009472,331.27023,-111.614845,68.75,6.5295486,5276.8945,17.698952,56.25,372.89496,-102.51534,4.6767282,52.0,4.616717
2725,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,30,31,1477.4531,-235.15039,1997.3047,-235.15039,330.51645,-111.614845,67.741936,54.83871,6.2185683,4.4623957,5824.6973,19.156128,347.0423,-111.614845,66.66667,6.21857,4969.2812,16.046534,53.333336,400.281,-102.51534,4.462396,51.032257,4.1856885
2726,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,29,30,1477.4531,-235.15039,1997.3047,-235.15039,342.7873,-111.614845,66.66667,53.333336,6.142326,4.414657,5739.5977,18.641655,360.82874,-111.614845,65.51724,6.142325,4900.7656,15.6323185,51.724136,422.3987,-102.51534,4.414656,50.633335,4.077642
2727,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,-10,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,28,29,1477.4531,-235.15039,1997.3047,-235.15039,333.88232,-112.47201,68.965515,55.172413,6.596847,4.713719,5665.3984,18.279022,351.45508,-112.47201,67.85714,6.5968466,4854.418,15.369858,53.571426,410.77176,-100.55063,4.7137184,52.41379,4.6509156
2728,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,-15,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,26,27,1477.4531,-235.15039,1997.3047,-235.15039,327.03403,-108.4812,70.37037,55.555557,7.1598186,5.0150676,5345.797,17.087574,345.20258,-108.4812,69.230774,7.159821,4583.465,14.379009,53.846157,408.93082,-95.13053,5.015067,51.0,4.9419637
2729,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,20,-30,-20,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,22,23,1477.4531,-119.44922,1997.3047,-119.44922,306.87476,-90.385605,69.565216,52.173912,7.7603946,5.1085377,4277.297,12.781963,327.33307,-90.385605,68.181816,7.760394,3615.3125,10.475563,50.0,408.66034,-79.99556,5.1085377,49.04348,5.440843
2730,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,30,-30,0,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,40,41,1882.25,-383.75,1997.3047,-383.75,444.2217,-172.36154,56.09756,51.219513,3.2931745,2.6524196,7114.592,20.281797,464.4136,-172.36154,55.0,3.2931745,5939.7285,16.1716,50.0,476.71466,-179.72823,2.6524196,48.585365,4.42359
2731,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,30,-30,-1,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,38,39,1882.25,-383.75,1997.3047,-383.75,465.77173,-174.57251,58.97436,53.846157,3.8353515,3.1055522,7919.59,23.687284,486.94318,-174.57251,57.894737,3.835351,6802.5977,19.77538,52.63158,501.66943,-179.48839,3.1055517,51.128204,7.93858
2732,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,30,-30,-2,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,38,39,1882.25,-383.75,1997.3047,-383.75,465.77173,-174.57251,58.97436,53.846157,3.8353515,3.1055522,7919.59,23.687284,486.94318,-174.57251,57.894737,3.835351,6802.5977,19.77538,52.63158,501.66943,-179.48839,3.1055517,51.128204,7.93858
2733,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,30,-30,-3,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,38,39,1882.25,-383.75,1997.3047,-383.75,465.77173,-174.57251,58.97436,53.846157,3.8353515,3.1055522,7919.59,23.687284,486.94318,-174.57251,57.894737,3.835351,6802.5977,19.77538,52.63158,501.66943,-179.48839,3.1055517,51.128204,7.93858
2734,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,30,-30,-4,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,38,39,1882.25,-383.75,1997.3047,-383.75,465.77173,-174.57251,58.97436,53.846157,3.8353515,3.1055522,7919.59,23.687284,486.94318,-174.57251,57.894737,3.835351,6802.5977,19.77538,52.63158,501.66943,-179.48839,3.1055517,51.128204,7.93858
2735,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,30,-30,-5,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,36,37,1882.25,-383.75,1997.3047,-383.75,465.77173,-180.13268,62.162163,56.75676,4.24796,3.4360719,8190.8926,25.02139,486.94318,-180.13268,61.11111,4.24796,7113.371,21.308815,55.555557,501.66943,-182.5011,3.4360716,52.837837,9.001502
2736,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,30,-30,-6,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,35,36,1882.25,-383.75,1997.3047,-383.75,460.55228,-180.13268,61.11111,55.555557,4.017733,3.2447548,7610.293,22.340857,482.48334,-180.13268,60.000004,4.0177336,6554.7227,18.72963,54.285717,498.67053,-182.5011,3.2447548,51.5,7.911978
2737,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,30,-30,-7,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,34,35,1882.25,-383.75,1997.3047,-383.75,460.55228,-174.20433,62.857143,57.14286,4.4740343,3.5851188,7867.494,23.61746,482.48334,-174.20433,61.764706,4.4740343,6831.9434,20.105597,55.88235,498.67053,-176.18646,3.585118,52.514286,8.493226
2738,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,30,-30,-8,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,32,33,1882.25,-368.65234,1997.3047,-368.65234,460.55228,-150.09145,66.66667,60.606064,6.136957,4.8374934,8481.145,25.342613,482.48334,-150.09145,65.625,6.1369557,7516.135,22.029882,59.375,498.67053,-150.66196,4.837493,54.878788,10.80443
2739,l,TRUE,0.05,09:16,15:10,15:15,15,0,1.5,-100,100,50,3,0,1000,30,-30,-9,0,1000,TRUE,1000,1000,1000,1.5,1000,1,5,31,32,1882.25,-368.65234,1997.3047,-368.65234,482.23334,-150.09145,65.625,62.5,6.1337757,4.8807025,8475.895,25.31937,506.34503,-150.09145,64.51613,6.1337757,7533.4746,22.106651,61.290325,498.67053,-161.77214,4.880703,55.375,11.26627
